"","id","lvl","qualification","autonomy","subdiv_regulations","company_regulations","direct_juniors","func_juniors","income_influence","error_cost"
"2413","таб_2548535","Сотрудник",2,2,1,1,1,1,2,2
"2414","таб_5654686","Сотрудник",2,2,1,1,1,2,2,2
"2415","таб_6663340","Сотрудник",2,1,1,1,1,1,1,1
"2416","таб_2333980","Сотрудник",2,1,1,1,1,1,1,1
"2417","таб_5483281","Сотрудник",2,1,1,1,1,1,1,1
"2418","таб_1535347","Менеджер",5,3,2,3,2,1,3,3
"2419","таб_3886929","Сотрудник",2,1,1,1,1,1,1,1
"2420","таб_4616228","Сотрудник",2,2,1,1,1,1,2,2
"2421","таб_9690759","Сотрудник",1,1,1,1,1,1,2,1
"2422","таб_1378089","Сотрудник",2,1,1,1,1,1,1,1
"2423","таб_7837431","Сотрудник",1,1,1,1,1,1,2,1
"2424","таб_3867280","Сотрудник",1,1,1,1,1,1,1,1
"2425","таб_6471146","Сотрудник",4,2,1,1,1,1,1,1
"2426","таб_3060566","Менеджер",4,2,2,1,2,2,3,2
"2427","таб_239865","Менеджер",4,1,2,1,2,1,2,2
"2428","таб_7253657","Менеджер",4,1,2,1,2,1,2,2
"2429","таб_2565009","Сотрудник",2,2,1,1,1,1,2,2
"2430","таб_6634293","Сотрудник",2,2,1,1,1,1,1,1
"2431","таб_2124030","Менеджер",4,2,2,1,2,1,1,1
"2432","таб_3839840","Сотрудник",2,2,1,1,1,1,2,2
"2433","таб_2559898","Сотрудник",3,2,1,1,1,1,1,1
"2434","таб_1690407","Сотрудник",2,1,1,1,1,1,2,2
"2435","таб_102705","Менеджер",4,2,2,1,2,3,3,2
"2436","таб_3441757","Сотрудник",2,1,1,1,1,1,2,2
"2437","таб_5625830","Сотрудник",1,1,1,1,1,1,1,1
"2438","таб_4065233","Менеджер",4,2,2,1,2,4,3,3
"2439","таб_9912535","Менеджер",6,4,3,4,2,1,3,2
"2440","таб_7275397","Сотрудник",4,2,1,1,1,1,1,1
"2441","таб_6633793","Сотрудник",3,2,2,1,1,1,1,1
"2442","таб_9060591","Менеджер",5,3,1,1,1,2,1,1
"2443","таб_8910325","Сотрудник",2,2,1,1,1,1,2,1
"2444","таб_1907163","Сотрудник",4,2,1,1,1,1,1,1
"2445","таб_9545783","Сотрудник",1,1,1,1,1,1,2,1
"2446","таб_80475","Сотрудник",2,2,1,1,1,1,2,2
"2447","таб_9846273","Сотрудник",2,2,1,1,1,1,2,2
"2448","таб_7668062","Сотрудник",2,2,1,1,1,1,2,1
"2449","таб_7042420","Сотрудник",5,2,1,1,1,1,1,1
"2450","таб_2347504","Сотрудник",2,2,2,1,1,1,1,1
"2451","таб_6806856","Сотрудник",2,2,1,1,1,1,1,1
"2452","таб_1493649","Сотрудник",2,2,1,1,1,1,2,1
"2453","таб_5865092","Менеджер",5,4,2,3,1,2,1,2
"2454","таб_6582507","Сотрудник",2,1,1,1,1,1,2,2
"2455","таб_9743891","Сотрудник",2,2,1,1,1,1,2,1
"2456","таб_2740764","Сотрудник",1,2,1,1,1,1,1,1
"2457","таб_7584804","Сотрудник",2,1,1,1,1,1,1,1
"2458","таб_7923872","Менеджер",2,2,2,1,2,1,2,2
"2459","таб_2083611","Сотрудник",2,2,1,1,1,1,2,2
"2460","таб_4267833","Сотрудник",2,2,1,1,1,1,2,2
"2461","таб_6695514","Сотрудник",2,2,1,1,1,1,2,2
"2462","таб_1448115","Сотрудник",1,1,1,1,1,1,1,1
"2463","таб_2624161","Сотрудник",2,2,1,1,1,2,2,2
"2464","таб_6413575","Сотрудник",2,2,1,1,1,1,1,1
"2465","таб_2218635","Сотрудник",2,2,1,1,1,2,2,2
"2466","таб_3257220","Сотрудник",3,3,1,1,1,1,1,1
"2467","таб_3885543","Сотрудник",3,2,1,1,1,1,1,2
"2468","таб_6833054","Сотрудник",2,1,1,1,1,1,1,1
"2469","таб_8561831","Сотрудник",5,3,1,1,1,1,2,3
"2470","таб_6175659","Сотрудник",1,1,1,1,1,1,1,1
"2471","таб_1049412","Менеджер",2,3,2,1,2,2,3,3
"2472","таб_567415","Сотрудник",2,2,1,1,1,1,2,2
"2473","таб_9458745","Сотрудник",2,2,1,1,1,1,1,1
"2474","таб_9146049","Сотрудник",1,1,1,1,1,1,1,1
"2475","таб_7094501","Менеджер",2,3,2,1,2,2,3,3
"2476","таб_8992675","Менеджер",5,3,2,3,1,1,1,1
"2477","таб_720777","Менеджер",4,3,2,3,3,1,1,3
"2478","таб_9353536","Менеджер",5,3,2,2,3,1,1,1
"2479","таб_6557257","Сотрудник",2,2,1,1,1,1,2,1
"2480","таб_3234095","Сотрудник",2,1,1,1,1,1,1,2
"2481","таб_4714177","Менеджер",2,2,2,1,2,1,2,2
"2482","таб_5470975","Сотрудник",2,1,1,1,1,1,1,1
"2483","таб_9666829","Сотрудник",2,2,1,1,1,1,2,2
"2484","таб_3390744","Сотрудник",2,2,1,1,1,1,2,2
"2485","таб_7365906","Сотрудник",2,2,1,1,1,1,1,1
"2486","таб_7853314","Сотрудник",2,1,1,1,1,1,1,1
"2487","таб_2683942","Менеджер",2,3,2,1,2,2,3,3
"2488","таб_5219810","Сотрудник",1,1,1,1,1,1,1,1
"2489","таб_9083744","Менеджер",5,3,1,1,1,2,1,1
"2490","таб_2650672","Сотрудник",2,2,1,1,1,1,2,2
"2491","таб_7933119","Менеджер",4,2,2,1,2,3,3,2
"2492","таб_8488667","Сотрудник",2,1,1,1,1,1,2,2
"2493","таб_5906506","Сотрудник",2,2,1,1,1,2,2,2
"2494","таб_134076","Сотрудник",5,3,2,2,1,2,2,1
"2495","таб_9125080","Менеджер",4,1,2,1,2,1,2,2
"2496","таб_933647","Сотрудник",3,2,1,1,1,1,1,1
"2497","таб_5274481","Менеджер",5,2,1,1,1,1,2,3
"2498","таб_3611611","Сотрудник",1,1,1,1,1,1,1,1
"2499","таб_8223398","Менеджер",4,1,2,1,2,1,2,2
"2500","таб_7185366","Сотрудник",2,2,1,1,1,1,1,1
"2501","таб_8955850","Сотрудник",2,2,1,1,1,1,2,1
"2502","таб_3967628","Сотрудник",1,1,1,1,1,1,1,1
"2503","таб_3946607","Менеджер",5,3,1,1,1,2,3,2
"2504","таб_5655792","Сотрудник",2,2,1,1,1,1,2,2
"2505","таб_8309293","Сотрудник",2,1,1,1,1,1,2,2
"2506","таб_839736","Менеджер",2,3,2,1,2,2,3,3
"2507","таб_7577674","Менеджер",4,2,2,1,2,3,3,2
"2508","таб_8001756","Сотрудник",3,2,1,1,1,1,1,2
"2509","таб_2952","Сотрудник",2,2,1,1,1,1,2,2
"2510","таб_1934488","Сотрудник",1,1,1,1,1,1,2,1
"2511","таб_8441285","Сотрудник",5,3,2,2,1,1,1,2
"2512","таб_5557327","Менеджер",6,4,2,2,1,2,5,1
"2513","таб_1964796","Сотрудник",4,2,1,1,1,1,2,2
"2514","таб_2871280","Сотрудник",2,2,1,1,1,2,2,2
"2515","таб_7143166","Сотрудник",2,2,1,1,1,1,2,2
"2516","таб_4801534","Сотрудник",5,4,2,3,1,1,4,4
"2517","таб_1604658","Менеджер",6,4,2,2,1,2,5,1
"2518","таб_6063368","Сотрудник",4,2,1,1,1,2,1,1
"2519","таб_7371298","Менеджер",4,2,1,1,1,1,1,1
"2520","таб_6111043","Сотрудник",2,2,1,1,1,1,2,1
"2521","таб_2712306","Сотрудник",2,1,1,1,1,1,2,2
"2522","таб_9140831","Менеджер",5,3,2,3,2,2,4,3
"2523","таб_8934882","Сотрудник",2,2,1,1,1,1,2,2
"2524","таб_5486224","Сотрудник",2,2,1,1,1,1,2,2
"2525","таб_6528043","Менеджер",4,2,2,1,2,3,3,2
"2526","таб_6379645","Менеджер",4,2,2,1,2,3,3,2
"2527","таб_2591826","Сотрудник",1,1,1,1,1,1,2,1
"2528","таб_2751744","Сотрудник",4,2,1,1,1,1,2,2
"2529","таб_8191086","Менеджер",5,3,2,3,2,2,2,2
"2530","таб_3222605","Сотрудник",2,1,1,1,1,1,1,2
"2531","таб_9522646","Менеджер",5,3,1,1,1,2,3,2
"2532","таб_3010647","Сотрудник",2,2,1,1,1,1,2,2
"2533","таб_3646432","Сотрудник",2,2,1,1,1,1,2,2
"2534","таб_5201213","Сотрудник",2,2,1,1,1,1,2,2
"2535","таб_5795028","Менеджер",5,3,1,1,1,2,1,1
"2536","таб_7756376","Менеджер",2,3,2,1,2,2,3,3
"2537","таб_8106348","Сотрудник",1,1,1,1,1,1,1,1
"2538","таб_7583304","Сотрудник",2,2,1,1,1,2,2,2
"2539","таб_2315309","Менеджер",4,2,2,1,2,3,3,2
"2540","таб_9609856","Сотрудник",4,3,2,1,1,1,1,3
"2541","таб_6823269","Сотрудник",2,2,1,1,1,1,2,1
"2542","таб_1003394","Сотрудник",2,2,1,1,1,1,2,2
"2543","таб_1690484","Менеджер",2,2,2,1,2,1,2,2
"2544","таб_5365967","Сотрудник",1,1,1,1,1,1,1,1
"2545","таб_6152623","Менеджер",5,3,2,2,1,1,1,3
"2546","таб_2977051","Сотрудник",2,2,1,1,1,1,1,1
"2547","таб_4439612","Сотрудник",1,2,1,1,1,1,1,1
"2548","таб_3353352","Менеджер",5,3,2,3,2,1,3,3
"2549","таб_7693208","Сотрудник",1,1,1,1,1,1,1,1
"2550","таб_5619099","Менеджер",5,3,1,1,1,2,1,1
"2551","таб_9603191","Сотрудник",2,2,1,1,1,1,2,2
"2552","таб_2534604","Сотрудник",3,2,1,1,1,1,1,2
"2553","таб_4680902","Сотрудник",2,1,1,1,1,1,2,2
"2554","таб_8600627","Сотрудник",2,1,1,1,1,1,1,1
"2555","таб_4245680","Сотрудник",2,2,1,1,1,1,1,1
"2556","таб_4115351","Сотрудник",1,1,1,1,1,1,1,1
"2557","таб_3507522","Сотрудник",5,2,1,1,1,1,2,3
"2558","таб_5210202","Сотрудник",2,2,1,1,1,1,1,1
"2559","таб_34774","Менеджер",4,1,2,1,2,1,2,2
"2560","таб_2895026","Сотрудник",4,2,1,1,1,1,2,2
"2561","таб_5722683","Менеджер",4,2,2,1,2,3,3,2
"2562","таб_5327623","Сотрудник",2,1,1,1,1,1,2,2
"2563","таб_3606288","Сотрудник",2,2,1,1,1,1,1,1
"2564","таб_5939800","Сотрудник",1,1,1,1,1,1,1,1
"2565","таб_3959424","Сотрудник",2,1,1,1,1,1,1,1
"2566","таб_8674251","Сотрудник",4,2,1,1,1,1,1,1
"2567","таб_144436","Сотрудник",4,2,1,1,1,1,2,2
"2568","таб_5082053","Менеджер",4,2,2,1,2,3,3,2
"2569","таб_5467111","Сотрудник",4,2,1,1,1,1,2,2
"2570","таб_6338270","Сотрудник",2,1,1,1,1,1,2,2
"2571","таб_4083460","Менеджер",2,1,1,1,1,1,1,1
"2572","таб_6596867","Сотрудник",2,3,1,1,1,1,1,1
"2573","таб_2635085","Сотрудник",1,1,1,1,1,1,2,1
"2574","таб_6286264","Сотрудник",2,2,1,1,1,2,2,2
"2575","таб_2544627","Сотрудник",2,2,1,1,1,1,2,1
"2576","таб_2454059","Сотрудник",2,2,1,1,1,1,2,2
"2577","таб_220328","Сотрудник",1,1,1,1,1,1,2,1
"2578","таб_3718022","Сотрудник",2,2,1,1,1,1,2,2
"2579","таб_7696964","Сотрудник",2,2,1,1,1,1,2,2
"2580","таб_6289041","Менеджер",4,2,2,1,2,1,2,2
"2581","таб_9952145","Сотрудник",4,3,1,1,1,1,1,1
"2582","таб_4546848","Менеджер",4,2,2,1,2,1,3,3
"2583","таб_9441907","Сотрудник",2,2,1,1,1,1,2,2
"2584","таб_6559608","Сотрудник",2,2,1,1,1,1,2,2
"2585","таб_856014","Сотрудник",2,1,1,1,1,1,1,1
"2586","таб_7831921","Сотрудник",1,1,1,1,1,1,1,1
"2587","таб_4266796","Сотрудник",5,2,2,1,1,1,1,2
"2588","таб_7721627","Сотрудник",2,2,1,1,1,1,2,2
"2589","таб_5814009","Сотрудник",4,2,1,1,1,1,1,2
"2590","таб_9622916","Сотрудник",2,2,1,1,1,1,2,2
"2591","таб_6661684","Сотрудник",1,2,1,1,1,1,1,1
"2592","таб_3238227","Сотрудник",2,2,1,1,1,1,2,2
"2593","таб_3879838","Сотрудник",1,1,1,1,1,1,1,1
"2594","таб_8330603","Сотрудник",4,2,2,1,1,1,1,2
"2595","таб_6816869","Сотрудник",2,1,1,1,1,1,1,1
"2596","таб_2613197","Менеджер",2,3,2,1,2,2,3,3
"2597","таб_2111418","Сотрудник",4,2,1,1,1,1,1,1
"2598","таб_907920","Сотрудник",3,1,1,1,1,1,1,1
"2599","таб_8427261","Менеджер",4,2,2,1,2,3,3,2
"2600","таб_4872491","Сотрудник",2,2,1,1,1,2,2,2
"2601","таб_3795919","Сотрудник",3,2,2,1,1,1,1,1
"2602","таб_8246833","Менеджер",3,2,2,1,2,1,1,2
"2603","таб_4052298","Сотрудник",2,2,1,1,1,1,2,2
"2604","таб_2723286","Сотрудник",4,3,2,2,1,1,1,1
"2605","таб_8029841","Сотрудник",4,2,1,1,1,1,2,2
"2606","таб_7459463","Сотрудник",2,2,1,1,1,1,1,1
"2607","таб_2986100","Сотрудник",2,2,1,1,1,1,2,2
"2608","таб_443888","Сотрудник",1,1,1,1,1,1,1,1
"2609","таб_2268912","Сотрудник",1,1,1,1,1,1,1,1
"2610","таб_9673985","Сотрудник",2,2,1,1,1,1,2,2
"2611","таб_4503016","Сотрудник",2,2,1,1,1,1,1,1
"2612","таб_8654868","Менеджер",5,3,2,1,1,2,3,1
"2613","таб_5084066","Сотрудник",1,1,1,1,1,1,1,1
"2614","таб_927006","Сотрудник",2,2,1,1,1,2,2,2
"2615","таб_3164427","Сотрудник",4,2,1,1,1,1,1,1
"2616","таб_6990857","Сотрудник",2,2,1,1,1,2,2,2
"2617","таб_2564369","Сотрудник",1,1,1,1,1,1,1,1
"2618","таб_1442713","Сотрудник",2,2,1,1,1,1,2,2
"2619","таб_7455691","Сотрудник",1,1,1,1,1,1,1,1
"2620","таб_8517050","Сотрудник",1,1,1,1,1,1,1,1
"2621","таб_4651757","Сотрудник",2,2,1,1,1,1,2,2
"2622","таб_5801798","Менеджер",4,2,2,1,2,1,3,3
"2623","таб_389142","Сотрудник",2,2,1,1,1,2,2,2
"2624","таб_6370043","Сотрудник",2,2,1,1,1,1,2,2
"2625","таб_3066109","Сотрудник",2,2,1,1,1,2,2,2
"2626","таб_8027404","Менеджер",2,2,2,1,2,1,2,2
"2627","таб_1611151","Сотрудник",1,1,1,1,1,1,2,1
"2628","таб_7553048","Сотрудник",2,1,1,1,1,1,1,1
"2629","таб_1555633","Сотрудник",1,1,1,1,1,1,2,1
"2630","таб_4667066","Сотрудник",1,1,1,1,1,1,1,1
"2631","таб_7569715","Менеджер",4,2,2,1,2,4,3,3
"2632","таб_5046571","Сотрудник",1,1,1,1,1,1,1,1
"2633","таб_3846594","Менеджер",2,2,2,1,2,3,2,2
"2634","таб_5907624","Сотрудник",2,1,1,1,1,1,1,1
"2635","таб_9216029","Сотрудник",2,2,1,1,1,2,2,1
"2636","таб_6180324","Сотрудник",3,2,1,1,1,1,1,1
"2637","таб_7727067","Менеджер",5,3,2,1,2,1,4,2
"2638","таб_2461408","Сотрудник",2,2,1,1,1,1,2,1
"2639","таб_2093300","Менеджер",4,1,2,1,2,1,2,2
"2640","таб_9146022","Менеджер",4,2,2,1,2,3,3,2
"2641","таб_9948593","Сотрудник",3,2,1,1,1,1,1,2
"2642","таб_9454612","Сотрудник",2,2,1,1,1,1,2,2
"2643","таб_7282263","Менеджер",6,4,2,3,2,3,5,4
"2644","таб_8578669","Сотрудник",2,2,1,1,1,1,2,2
"2645","таб_1652294","Менеджер",4,2,2,1,2,4,3,3
"2646","таб_6232281","Сотрудник",4,2,1,1,1,1,1,1
"2647","таб_9672347","Сотрудник",4,2,1,1,1,1,3,1
"2648","таб_2780207","Сотрудник",2,2,1,1,1,1,1,1
"2649","таб_6393318","Сотрудник",2,1,1,1,1,1,1,1
"2650","таб_4868658","Сотрудник",2,2,2,1,1,1,1,1
"2651","таб_658747","Сотрудник",2,2,1,1,1,1,2,1
"2652","таб_7746180","Сотрудник",2,2,1,1,1,1,2,1
"2653","таб_6494716","Менеджер",5,3,1,1,1,2,1,1
"2654","таб_9509066","Сотрудник",2,2,1,1,1,1,2,2
"2655","таб_6616655","Сотрудник",2,2,1,1,1,1,2,2
"2656","таб_8978917","Сотрудник",2,1,1,1,1,1,1,1
"2657","таб_9106466","Сотрудник",2,2,1,1,1,1,2,1
"2658","таб_108461","Сотрудник",3,2,2,1,1,1,1,1
"2659","таб_5997777","Сотрудник",2,2,1,1,1,1,2,2
"2660","таб_9393718","Сотрудник",2,2,1,1,1,1,2,2
"2661","таб_5880274","Менеджер",5,3,2,2,2,2,2,2
"2662","таб_7724046","Сотрудник",1,1,1,1,1,1,1,1
"2663","таб_4371104","Сотрудник",3,1,1,1,1,1,1,1
"2664","таб_8956543","Сотрудник",4,2,2,3,1,2,1,1
"2665","таб_6092950","Сотрудник",1,1,1,1,1,1,1,1
"2666","таб_4556920","Сотрудник",2,2,1,1,1,1,1,1
"2667","таб_3912467","Сотрудник",2,2,1,1,1,1,2,2
"2668","таб_7297825","Сотрудник",2,2,1,1,1,1,2,2
"2669","таб_6128288","Сотрудник",2,2,1,1,1,1,2,2
"2670","таб_6167637","Сотрудник",2,1,1,1,1,1,2,2
"2671","таб_4445098","Менеджер",5,4,1,1,1,1,5,5
"2672","таб_8384069","Менеджер",4,2,2,1,2,1,1,1
"2673","таб_7493830","Сотрудник",2,2,1,1,1,2,2,2
"2674","таб_3162024","Сотрудник",1,1,1,1,1,1,2,1
"2675","таб_4591889","Менеджер",2,2,2,1,2,1,2,2
"2676","таб_316729","Менеджер",4,2,2,1,2,3,3,2
"2677","таб_8971131","Сотрудник",2,2,1,1,1,1,2,2
"2678","таб_6464999","Менеджер",5,3,2,1,1,2,3,1
"2679","таб_6362721","Сотрудник",2,2,1,1,1,2,2,2
"2680","таб_9661492","Сотрудник",2,2,1,1,1,1,2,2
"2681","таб_2193996","Сотрудник",1,1,1,1,1,1,1,1
"2682","таб_7794005","Менеджер",4,1,2,1,2,1,2,2
"2683","таб_6674535","Менеджер",4,2,2,1,2,1,3,2
"2684","таб_1492782","Сотрудник",5,3,2,2,1,1,1,1
"2685","таб_2753710","Сотрудник",2,2,1,1,1,1,2,1
"2686","таб_5293732","Сотрудник",2,2,1,1,1,1,2,2
"2687","таб_5429928","Менеджер",4,1,2,1,2,1,2,2
"2688","таб_9107470","Сотрудник",4,2,1,1,1,1,1,1
"2689","таб_4683712","Менеджер",4,2,2,1,3,1,1,1
"2690","таб_2359891","Сотрудник",4,3,2,1,1,1,1,3
"2691","таб_3125686","Сотрудник",4,3,1,1,1,1,1,1
"2692","таб_1160312","Сотрудник",1,2,1,1,1,1,1,1
"2693","таб_218809","Менеджер",6,4,2,2,2,1,1,3
"2694","таб_4179004","Сотрудник",1,1,1,1,1,1,1,1
"2695","таб_912564","Сотрудник",5,2,2,2,1,1,1,2
"2696","таб_2698547","Сотрудник",2,2,1,1,1,2,2,2
"2697","таб_7851016","Сотрудник",2,2,1,1,1,1,2,2
"2698","таб_1231193","Сотрудник",5,2,2,1,1,1,1,2
"2699","таб_5992112","Сотрудник",4,3,1,1,1,1,1,1
"2700","таб_4900072","Менеджер",2,2,2,1,2,1,2,2
"2701","таб_1479020","Сотрудник",2,2,1,1,1,2,2,2
"2702","таб_6485136","Менеджер",4,3,2,1,3,1,3,2
"2703","таб_6499807","Сотрудник",2,1,1,1,1,1,2,2
"2704","таб_6630188","Сотрудник",2,1,1,1,1,1,2,2
"2705","таб_9785696","Сотрудник",2,2,1,1,1,1,2,1
"2706","таб_3231807","Сотрудник",2,2,1,1,1,1,2,2
"2707","таб_4031553","Сотрудник",4,2,1,1,1,1,1,1
"2708","таб_6341514","Сотрудник",2,1,1,1,1,1,1,1
"2709","таб_2839397","Сотрудник",2,1,1,1,1,1,1,1
"2710","таб_7617860","Сотрудник",1,1,1,1,1,1,1,1
"2711","таб_3023706","Сотрудник",2,1,1,1,1,1,2,2
"2712","таб_286892","Сотрудник",4,2,2,2,1,1,1,1
"2713","таб_3115025","Менеджер",4,2,2,1,2,1,1,1
"2714","таб_7559520","Сотрудник",4,3,1,1,1,2,1,2
"2715","таб_2278186","Сотрудник",1,1,1,1,1,1,1,1
"2716","таб_3406001","Менеджер",4,2,2,1,2,3,3,2
"2717","таб_6625521","Сотрудник",2,2,1,1,1,1,1,1
"2718","таб_4301370","Сотрудник",1,1,1,1,1,1,1,1
"2719","таб_6991229","Сотрудник",1,1,1,1,1,1,1,1
"2720","таб_6536874","Менеджер",2,3,2,1,2,2,3,3
"2721","таб_8471529","Сотрудник",2,2,1,1,1,1,2,2
"2722","таб_1137668","Сотрудник",2,2,1,1,1,2,2,1
"2723","таб_4742193","Сотрудник",2,2,1,1,1,1,2,2
"2724","таб_6931355","Сотрудник",5,3,2,2,1,1,3,2
"2725","таб_2309683","Сотрудник",2,1,1,1,1,1,1,1
"2726","таб_6525705","Сотрудник",1,1,1,1,1,1,2,1
"2727","таб_5499743","Сотрудник",2,2,1,1,1,1,2,2
"2728","таб_1429677","Сотрудник",1,1,1,1,1,1,1,1
"2729","таб_7172571","Сотрудник",2,2,1,1,1,1,1,1
"2730","таб_4070022","Сотрудник",1,1,1,1,1,1,2,1
"2731","таб_2193502","Сотрудник",2,2,1,1,1,1,2,2
"2732","таб_2665895","Сотрудник",2,2,1,1,1,1,2,2
"2733","таб_2933575","Менеджер",2,3,2,1,2,2,3,3
"2734","таб_7763761","Менеджер",4,2,2,1,2,1,3,3
"2735","таб_6980492","Сотрудник",2,2,1,1,1,1,2,2
"2736","таб_8294095","Сотрудник",2,2,1,1,1,1,2,2
"2737","таб_975066","Менеджер",5,3,2,3,1,1,1,1
"2738","таб_9140652","Сотрудник",2,2,1,1,1,1,2,2
"2739","таб_471401","Сотрудник",3,2,1,1,1,1,1,1
"2740","таб_1045277","Сотрудник",2,2,1,1,1,1,1,1
"2741","таб_3164733","Сотрудник",4,2,1,1,1,1,2,2
"2742","таб_7564962","Сотрудник",2,2,1,1,1,1,1,1
"2743","таб_2491152","Менеджер",4,2,2,1,2,1,3,2
"2744","таб_1904853","Сотрудник",4,2,2,1,1,1,1,2
"2745","таб_5367218","Сотрудник",5,3,1,1,1,1,1,2
"2746","таб_1350445","Сотрудник",2,2,1,1,1,2,2,2
"2747","таб_5248966","Менеджер",4,1,2,1,2,1,2,2
"2748","таб_2195229","Менеджер",4,2,2,1,2,3,3,2
"2749","таб_1677530","Сотрудник",2,1,1,1,1,1,1,1
"2750","таб_3329376","Сотрудник",2,2,1,1,1,1,2,2
"2751","таб_5792689","Сотрудник",2,2,1,1,1,2,2,2
"2752","таб_7636710","Сотрудник",2,1,1,1,1,1,1,1
"2753","таб_4472200","Сотрудник",2,1,1,1,1,1,2,2
"2754","таб_6140638","Сотрудник",2,2,1,1,1,1,2,1
"2755","таб_300637","Менеджер",2,3,2,1,2,2,3,3
"2756","таб_4159082","Сотрудник",2,2,1,1,1,1,2,2
"2757","таб_9837451","Сотрудник",5,2,1,1,1,1,1,1
"2758","таб_6520294","Менеджер",4,1,2,1,2,1,2,2
"2759","таб_7622226","Сотрудник",2,2,1,1,1,1,2,2
"2760","таб_1794732","Менеджер",4,2,2,1,2,1,2,2
"2761","таб_600713","Сотрудник",2,2,1,1,1,2,2,2
"2762","таб_5383445","Сотрудник",2,2,1,1,1,2,2,2
"2763","таб_2427699","Сотрудник",3,2,1,1,1,1,1,1
"2764","таб_3321034","Сотрудник",1,1,1,1,1,1,2,1
"2765","таб_3769958","Сотрудник",4,2,1,1,1,1,3,1
"2766","таб_3477369","Менеджер",6,4,2,4,3,3,4,4
"2767","таб_9619417","Менеджер",6,4,2,3,3,1,1,4
"2768","таб_1948179","Сотрудник",2,2,2,1,1,1,1,1
"2769","таб_1322660","Сотрудник",1,1,1,1,1,1,1,1
"2770","таб_5041578","Сотрудник",4,2,1,1,1,1,2,2
"2771","таб_9154762","Сотрудник",2,1,1,1,1,1,2,2
"2772","таб_2552525","Сотрудник",3,2,1,1,1,1,1,2
"2773","таб_2247598","Сотрудник",2,2,1,1,1,1,2,2
"2774","таб_9488241","Сотрудник",4,3,2,1,1,1,1,1
"2775","таб_9519694","Сотрудник",2,1,1,1,1,1,1,1
"2776","таб_5419563","Сотрудник",2,2,1,1,1,1,2,2
"2777","таб_191494","Менеджер",5,2,1,1,1,1,2,3
"2778","таб_1571942","Сотрудник",5,2,2,1,1,1,1,2
"2779","таб_9482039","Сотрудник",2,2,1,1,1,1,2,2
"2780","таб_8975736","Менеджер",5,3,2,2,1,2,1,1
"2781","таб_531372","Сотрудник",4,2,2,2,1,1,1,2
"2782","таб_3940632","Сотрудник",2,2,1,1,1,1,2,2
"2783","таб_8460195","Сотрудник",5,3,2,2,1,1,1,1
"2784","таб_9618152","Сотрудник",1,1,1,1,1,1,2,1
"2785","таб_9163695","Менеджер",2,3,2,1,2,2,3,3
"2786","таб_927447","Менеджер",2,3,2,1,2,2,3,3
"2787","таб_4746953","Сотрудник",2,1,1,1,1,1,1,1
"2788","таб_6228436","Сотрудник",4,2,1,1,1,1,2,2
"2789","таб_5276708","Менеджер",4,3,2,1,2,4,3,2
"2790","таб_3900395","Сотрудник",1,1,1,1,1,1,1,1
"2791","таб_5319711","Сотрудник",2,2,1,1,1,1,2,2
"2792","таб_8904061","Сотрудник",2,1,1,1,1,1,2,2
"2793","таб_8550542","Сотрудник",4,3,1,2,1,1,1,1
"2794","таб_9227439","Сотрудник",2,1,1,1,1,1,2,2
"2795","таб_455249","Сотрудник",2,2,1,1,1,1,2,2
"2796","таб_9471533","Сотрудник",1,1,1,1,1,1,1,1
"2797","таб_2802423","Сотрудник",2,1,1,1,1,1,2,2
"2798","таб_8250072","Сотрудник",5,2,1,1,1,1,1,1
"2799","таб_7598523","Менеджер",4,2,2,1,1,2,1,2
"2800","таб_4361898","Менеджер",4,2,1,1,1,1,2,2
"2801","таб_4047208","Сотрудник",4,2,2,3,1,2,1,1
"2802","таб_1110030","Сотрудник",2,2,1,1,1,1,1,1
"2803","таб_8148300","Сотрудник",2,2,1,1,1,1,2,2
"2804","таб_1004663","Менеджер",5,3,2,1,1,2,1,2
"2805","таб_5541631","Сотрудник",2,1,1,1,1,1,1,1
"2806","таб_1533789","Сотрудник",2,2,1,1,1,1,2,2
"2807","таб_3161989","Сотрудник",5,3,2,1,1,1,2,2
"2808","таб_5789782","Менеджер",2,3,2,1,2,2,3,3
"2809","таб_6243838","Сотрудник",2,2,1,1,1,1,2,2
"2810","таб_7421362","Сотрудник",2,2,1,1,1,1,2,1
"2811","таб_8061881","Сотрудник",1,1,1,1,1,1,1,1
"2812","таб_1380550","Сотрудник",2,2,1,1,1,1,2,2
"2813","таб_9304920","Сотрудник",2,2,1,1,1,2,2,2
"2814","таб_1952887","Сотрудник",2,2,1,1,1,1,2,2
"2815","таб_8141413","Менеджер",4,2,2,1,3,1,1,1
"2816","таб_5787740","Сотрудник",4,2,2,1,1,1,1,2
"2817","таб_7737920","Менеджер",4,2,2,1,2,3,3,2
"2818","таб_9750182","Сотрудник",5,2,2,2,1,1,1,2
"2819","таб_2873930","Менеджер",5,3,2,1,1,2,3,1
"2820","таб_7463445","Менеджер",2,3,2,1,2,2,3,3
"2821","таб_3839689","Сотрудник",1,1,1,1,1,1,1,1
"2822","таб_2632125","Менеджер",4,2,2,1,2,3,3,2
"2823","таб_5091225","Сотрудник",2,2,1,1,1,1,2,2
"2824","таб_2520254","Сотрудник",5,3,2,1,1,1,3,2
"2825","таб_7741208","Сотрудник",2,2,1,1,1,1,2,2
"2826","таб_8501799","Сотрудник",1,1,1,1,1,1,2,1
