id,e_dighelp,n_dighelp,e_socnet,f_socnet,n_socnet,gt_score,pr01,pr02,pr03,pr04,pr05,pr06,pr07,pr08,pr09,pr10,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,ut01,ut02,ut03,ut04,ut05,ut06,ut07,ut08,ut09,ut10,ut11,ut12,fa01,fa02,fa03,fa04,fa05,fa06,fa07,fa08,fa09,fa10,de01,de02,de03,de04,de05,de06,de07,de08,de09,de10,de11,un01,un02,un03,un04,un05,un06,un07,un08,un09,un10,un11,un12,gt01,gt02,gt03,gt04,gt05,gt06,socnet,vk,fb,tw,in,tt,yt,freqvk,freqfb,freqtw,freqin,freqtt,freqyt,expvk,expfb,exptw,expin,exptt,expyt,dighelp,siri,alice,salut,oleg,alex,mia,mts,ggle,oth,oth_text,expsiri,expalice,expsalut,expoleg,expalex,expmia,expmts,expggle,expoth,expoth_text,selfdrcar,selfdrexp,selfdrsafe,eduai,eduaiexp,age,sex,edulvl1,spec1,edu2,edulvl2,spec2,jobfield,jobpos,city
SPYipkoPoE,3,3,5,2.5,2,2.1666666666666665,3,4,5,1,3,2,2,4,3,3,4,4,3,5,2,1,2,2,3,4,4,4,5,1,2,3,2,5,3,3,2,2,4,5,1,3,4,3,3,2,3,2,2,5,5,5,5,5,2,1,5,1,5,4,4,5,0,0,2,2,5,0,0,4,0,2,1,3,2,2,3,1,1,0,0,0,0,1,3,-2,-2,-2,-2,2,5,-2,-2,-2,-2,5,1,0,1,1,0,0,0,0,1,0,-2,-2,4,3,-2,-2,-2,-2,2,-2,-2,1,3,3,0,NA,30,f,college,товаровед,0,-2,-2,самозанятая,фрилансер,Старый оскол
SuFb5T8A30,4,2,3.6,2.4,5,2.8333333333333335,3,2,3,2,2,3,2,2,3,2,3,3,3,4,3,4,2,2,2,2,4,3,3,3,2,3,2,3,3,2,3,3,3,2,2,2,3,3,3,2,3,3,3,2,2,2,4,3,3,3,3,2,2,3,2,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,1,1,1,0,1,1,1,3,0,-2,3,3,3,4,2,-2,4,4,4,1,1,1,0,0,0,0,0,0,0,-2,4,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,23,m,bachelor,Юриспруденция,0,-2,-2,Юридическая сфера,Секретарь,Киров
T1VpcghRSg,NA,NA,2.6666666666666665,3,3,1.5,3,3,3,3,4,2,3,3,3,4,2,3,2,3,2,2,1,2,3,1,3,3,3,2,2,3,2,3,4,1,4,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,4,3,3,2,4,2,4,3,2,2,3,2,1,1,2,1,0,3,3,2,1,1,2,2,1,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,3,-2,-2,2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,26,m,college,электрик,0,-2,-2,-,-,Новосибирск
t3fREejxx8,4,1,4,2.5,2,2.6666666666666665,4,3,4,2,2,3,3,4,3,4,3,4,3,4,1,4,1,1,3,3,5,3,5,1,3,3,4,5,4,1,3,3,2,1,0,1,2,3,3,1,2,4,3,1,3,2,5,2,2,2,5,2,2,4,3,4,3,4,3,3,3,2,3,3,3,2,3,3,2,3,3,1,1,0,0,1,0,0,2,-2,-2,3,-2,-2,4,-2,-2,4,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,45,f,college,учитель начальных классов,0,-2,-2,образование,учитель начальных классов,Казань
t3XqeUW6wA,4,1,NA,NA,NA,1.3333333333333333,3,4,3,3,3,4,4,3,3,3,3,3,3,5,3,3,2,2,2,3,3,3,3,3,4,4,3,4,5,2,4,3,2,2,2,3,3,2,3,2,2,2,3,2,2,2,2,3,3,3,3,2,0,1,1,4,1,2,1,2,1,1,2,1,1,1,1,1,1,3,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,33,m,college,сис админ,0,-2,-2,производство мебели,сборщик мебели,Иркутск
TAksqmqAHA,3,1,NA,NA,NA,2.1666666666666665,3,3,3,3,3,2,2,3,3,3,2,2,3,4,2,2,3,1,1,2,5,4,5,2,4,4,4,4,3,3,3,3,3,3,0,1,3,1,2,4,3,3,3,2,2,2,4,3,2,3,4,1,2,3,2,1,2,2,1,2,3,2,2,1,4,2,2,3,2,1,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,39,f,bachelor,Юрист,0,-2,-2,Госструктура,Менеджер,Кропоткин
Tc4NliJTod,NA,NA,3,3,4,1.1666666666666667,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,2,2,1,2,2,3,3,3,3,3,3,3,3,3,2,2,3,2,3,1,2,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,0,1,0,1,3,3,-2,3,-2,3,3,3,-2,3,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,45,f,specialist,преподаватель английского языка,1,specialist,менеджмент,производство х/булочных изделий,ИП,Саратов
TDeawbtQak,2,1,2,3,1,2.5,2,2,3,2,2,4,4,2,0,4,2,2,4,4,1,2,1,3,2,2,3,2,3,2,2,4,4,5,4,3,3,2,2,2,1,2,2,2,2,3,2,4,0,2,2,3,2,1,2,1,4,2,1,0,1,4,1,1,2,1,3,0,2,3,3,3,3,2,4,2,1,1,0,0,0,1,0,0,-2,-2,-2,3,-2,-2,-2,-2,-2,2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,42,m,college,Электрогазосварщик,0,-2,-2,строительство,сварщик,сафоново
tDRBy4W9Zl,4,1,3,1.5,2,2.3333333333333335,2,3,2,2,1,3,0,3,3,3,3,3,4,5,2,2,2,2,2,3,3,3,1,4,4,4,3,4,5,1,1,3,3,2,0,0,3,2,3,3,3,3,3,0,1,2,3,0,3,3,2,2,1,3,2,2,2,3,1,2,3,1,2,1,3,1,2,3,3,2,3,1,0,0,0,1,0,1,-2,-2,-2,2,-2,1,-2,-2,-2,3,-2,3,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,41,f,bachelor,филолог,0,-2,-2,-,-,Москва
th4BTTdejn,4,2,3,3,1,2,3,2,3,2,3,3,3,4,4,4,4,4,3,4,3,3,1,2,4,4,4,4,4,1,4,4,4,4,4,2,3,4,2,3,3,2,3,3,2,3,3,4,4,3,3,2,4,3,3,3,3,2,3,3,2,2,3,3,2,2,3,1,2,2,3,2,1,1,3,2,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,-2,4,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,28,f,college,Повар,0,-2,-2,Медицина,Мед регистратор,Электрогорск
tImka2oJfN,NA,NA,3.5,3,2,2.5,2,3,2,2,2,2,3,2,3,2,3,3,2,4,4,4,1,3,3,3,4,4,1,4,3,3,4,3,3,2,4,3,2,3,3,3,2,3,2,1,2,3,3,2,4,1,3,4,3,2,3,3,2,3,3,2,4,3,2,4,4,4,3,4,3,2,1,2,3,4,3,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,3,-2,-2,-2,-2,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,26,m,bachelor,Соц.работа,0,-2,-2,Строительство,Медеджер,Москва
TL8HKOr3Zf,2,2,3.6666666666666665,2.3333333333333335,3,1.5,3,2,4,2,1,0,4,3,3,3,1,1,3,4,1,2,0,1,1,4,5,3,3,3,2,0,4,3,1,3,1,3,2,1,0,2,3,1,5,1,4,3,2,3,3,1,5,1,2,3,5,1,1,1,0,2,2,0,0,0,1,2,0,0,1,1,1,1,3,3,0,1,1,0,0,0,1,1,3,-2,-2,-2,1,3,4,-2,-2,-2,2,5,1,0,1,0,0,0,0,0,1,0,-2,-2,2,-2,-2,-2,-2,-2,2,-2,-2,0,NA,NA,0,NA,35,m,college,Техник,0,-2,-2,Энергетика,Электромонтер,Кузнецк
TLUnMwBi5l,4,1,4,3,2,1.5,2,2,3,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,2,2,2,1,2,2,2,2,3,2,1,2,1,1,1,4,1,1,4,2,1,1,1,4,4,4,4,4,4,4,3,4,4,4,3,1,1,1,1,2,3,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,3,-2,-2,-2,-2,5,1,1,0,0,0,0,0,0,0,0,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,38,m,specialist,инженер,1,college,метролог,транспорт,инженер,псков
TpbcYYSWOW,4,1,3,2.6666666666666665,3,0.6666666666666666,5,4,5,4,3,5,4,5,5,4,2,3,4,5,0,3,2,0,2,3,5,5,5,1,5,2,5,3,5,2,5,5,2,5,0,0,2,4,5,3,2,5,0,2,3,0,5,5,4,5,5,2,3,5,5,5,5,5,5,3,5,3,5,5,5,0,0,0,0,2,2,1,1,0,0,1,0,1,3,-2,-2,2,-2,3,2,-2,-2,3,-2,4,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,18,f,college,Системный администратор,0,-2,-2,Самозанятая,Самозанятая,Самара
tpcBuHTdNU,NA,NA,4,2,1,2.1666666666666665,5,3,5,4,3,5,3,5,3,5,5,5,5,5,5,5,0,2,5,5,5,5,5,3,3,3,5,5,4,3,2,3,2,5,0,2,3,3,0,0,5,5,5,2,2,5,5,2,4,0,5,3,3,2,1,0,3,1,5,0,2,1,1,0,4,1,1,2,3,3,3,1,1,0,0,0,0,0,2,-2,-2,-2,-2,-2,4,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,44,m,school,Токарь,0,-2,-2,Охрана,Охранник,Минеральные воды
TR2w4HENvP,NA,NA,NA,NA,NA,1.3333333333333333,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2,3,2,2,1,3,1,1,2,1,2,2,2,3,2,2,1,3,2,2,2,2,2,2,2,1,1,3,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,60,m,specialist,инженер строитель,0,-2,-2,не работаю,-,Йошкар-Ола
Truv1wIySq,NA,NA,3,0.5,2,3,2,2,3,2,2,2,1,3,3,2,3,2,3,3,3,4,0,2,2,3,3,3,3,1,3,3,2,3,2,2,2,3,2,2,1,2,2,3,3,2,2,2,3,2,2,2,3,1,3,3,3,2,2,3,2,3,3,3,3,2,2,3,2,2,3,2,3,3,3,4,3,1,1,1,0,0,0,0,1,0,-2,-2,-2,-2,3,3,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,52,f,specialist,инженер,0,-2,-2,-,-,Москва
tvK5iu2cAC,NA,NA,3,2.6666666666666665,3,2.1666666666666665,2,3,1,2,3,2,3,3,2,2,2,3,3,2,3,3,2,5,2,3,4,3,3,4,3,2,2,3,0,3,3,4,3,3,2,2,3,2,3,1,1,4,2,2,3,2,2,2,3,3,1,3,3,2,0,3,2,3,4,3,5,0,4,4,3,2,1,3,2,2,3,1,1,1,0,0,0,1,3,2,-2,-2,-2,3,4,2,-2,-2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,3,0,NA,37,m,specialist,Автомобилестроение,1,master,Экономика,Пномышленность,Инженер,Санкт-Петербург
TVnxSFaRx9,NA,NA,4,3,2,2.5,4,3,4,4,3,3,3,4,3,4,4,4,3,5,4,4,1,1,2,3,5,4,4,4,4,3,3,4,3,3,2,4,3,3,2,1,3,4,2,2,2,4,3,2,2,2,4,2,3,4,4,3,2,4,4,4,4,5,4,3,4,4,3,4,4,1,3,3,2,3,3,1,1,0,0,1,0,0,3,-2,-2,3,-2,-2,4,-2,-2,4,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,29,m,college,бухгалтер,0,-2,-2,-,-,Великий Новгород
tw5W7Qbtj0,3,2,4,3,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,2,3,2,3,2,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,2,2,2,3,2,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,4,-2,-2,-2,-2,4,1,0,1,0,0,0,0,0,1,0,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,1,3,3,0,NA,34,m,specialist,Инженер водоснабжения,1,specialist,Инженер виноделия,Производство,Инженер,Джанкой
tw6WyLKUjk,4,2,3,1.6,5,2,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,3,3,2,2,2,3,3,3,2,3,2,2,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,1,2,2,2,4,1,1,1,1,0,1,1,1,2,1,-2,1,2,2,3,3,-2,3,3,3,1,1,1,0,0,0,0,0,0,0,-2,3,5,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,30,f,bachelor,психология,0,-2,-2,спорт,специалист,Москва
Txow5rWPy0,3,1,3.5,2,4,2.3333333333333335,3,2,3,3,2,4,3,3,4,2,2,3,3,3,2,2,1,2,2,3,4,4,3,3,3,4,3,4,4,1,2,3,2,1,1,1,1,3,0,1,1,2,3,3,3,1,2,2,3,3,2,3,3,2,1,3,1,2,2,2,1,1,1,2,2,1,3,2,3,2,3,1,1,1,1,1,0,0,3,3,2,0,-2,-2,4,5,3,2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,44,f,specialist,филология,0,-2,-2,-,-,Самара
Ty5Nj7Q7qy,4,2,3,2.3333333333333335,3,1.6666666666666667,3,3,3,3,4,2,4,3,4,3,3,3,3,4,3,3,2,2,2,3,5,4,5,1,4,3,3,4,4,3,5,4,3,2,2,2,3,3,3,3,2,2,3,4,3,1,5,5,3,3,5,3,4,4,4,3,4,4,3,3,4,3,4,4,4,1,1,2,2,1,3,1,1,0,0,1,0,1,3,-2,-2,2,-2,2,3,-2,-2,3,-2,3,1,1,1,0,0,0,0,0,0,0,-2,3,5,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,38,f,specialist,"Преподаватель рус. яз., лит-ры и ин. языка",0,-2,-2,-,-,Жуковский
TYESeRLpLx,NA,NA,3,3,1,0.8333333333333334,3,2,3,3,3,3,2,1,2,2,0,2,2,3,0,2,0,2,1,2,4,3,3,4,4,3,5,4,2,3,2,4,3,4,0,4,3,2,2,3,3,4,3,0,2,3,2,3,2,0,1,3,2,2,2,2,2,1,1,2,2,1,3,3,2,0,0,0,2,3,0,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,31,f,specialist,менеджмент организации,1,college,специалист по туристическим услугам,"продажа кухонной мебели, дизайн",руководитель салона,Пермь
U1n5mct7S5,NA,NA,2,3,2,3.1666666666666665,1,2,1,1,1,3,0,3,2,2,1,3,1,2,3,3,2,3,2,2,1,1,1,2,1,2,3,3,0,2,0,1,0,4,2,1,1,0,1,2,1,1,3,1,1,1,3,2,2,2,3,1,2,2,2,3,2,3,2,1,3,2,2,3,2,2,3,3,3,4,4,1,1,0,0,1,0,0,3,-2,-2,3,-2,-2,2,-2,-2,2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,38,m,college,бухгалтер-экономист,0,-2,-2,-,-,Казань
UbjSMyY3Yv,NA,NA,3,3,1,1.6666666666666667,0,1,3,4,1,0,1,0,1,1,0,1,4,2,0,0,5,5,0,2,3,3,3,1,4,1,2,2,5,0,2,1,0,3,0,0,0,1,0,4,0,0,1,0,0,5,2,0,2,0,0,0,5,2,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,30,m,bachelor,Менеджер,0,-2,-2,Обслуживание,Рабочий,Воркута
uEIvFLtZoi,NA,NA,NA,NA,NA,2.6666666666666665,4,3,4,3,4,3,3,3,3,3,3,3,4,4,2,2,2,1,2,2,5,4,5,4,5,4,3,3,3,2,4,3,4,3,1,1,4,4,4,3,4,4,3,3,2,1,4,4,4,2,3,4,4,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,2,2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,31,m,bachelor,Менеджмент,0,-2,-2,-,-,Москва
Uf8FnTVt3p,NA,NA,4,3,4,2,3,2,4,4,0,5,0,2,4,0,3,2,2,4,3,2,4,1,3,0,5,4,5,4,3,5,5,4,1,4,2,3,2,1,0,0,2,3,3,2,5,3,4,2,2,2,3,2,1,0,3,0,4,0,0,3,4,0,1,0,0,0,0,0,3,0,2,3,1,3,3,1,1,1,0,1,0,1,3,3,-2,3,-2,3,4,2,-2,5,-2,5,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,40,f,specialist,вокалист,1,bachelor,переводчик,музыка,вокалист,Орехово-Зуево
ugl0jsRbNC,4,2,4,2,3,2.6666666666666665,3,3,4,3,2,4,3,4,3,4,3,3,3,4,2,2,3,2,2,1,5,4,4,1,5,4,4,4,4,2,3,5,3,2,1,1,3,2,3,2,1,2,3,3,1,2,3,2,3,2,4,2,1,4,2,3,3,3,2,2,3,2,2,3,2,2,3,3,3,2,3,1,1,0,0,1,1,0,2,-2,-2,2,2,-2,4,-2,-2,4,4,-2,1,1,1,0,0,0,0,0,0,0,-2,4,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,38,f,specialist,учитель математики,1,bachelor,бухгалтер,оказание услуг,бухгалтер,Таганрог
uHEjgmMMkZ,4,1,1,1.6666666666666667,3,2.3333333333333335,5,2,2,2,0,2,3,3,5,3,5,3,3,5,5,3,0,1,1,2,0,0,5,4,0,0,0,0,3,1,4,5,2,2,2,1,4,5,3,5,2,4,5,4,1,3,4,1,3,4,4,1,1,4,3,4,3,4,1,3,3,3,3,3,3,2,1,3,3,2,3,1,1,1,0,1,0,0,3,2,-2,0,-2,-2,0,0,-2,3,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,31,f,college,медицинская сестра,1,college,мастер отделочных и строительных работ,-,-,Магнитогорск
Ui7JHRvEE5,3,1,2,0,1,1.1666666666666667,2,2,3,2,2,2,2,2,2,2,3,2,3,4,3,2,2,2,3,2,4,5,4,3,3,5,4,5,5,3,3,4,2,3,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,3,2,3,1,2,2,2,2,3,2,2,2,1,2,2,1,1,1,1,1,2,1,0,1,0,0,0,0,-2,0,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,54,f,specialist,инженер,0,-2,-2,реклама,менеджер,ярославль
UIdpdp5uyW,NA,NA,3,3,1,2.8333333333333335,1,3,4,1,1,1,3,4,3,3,2,2,4,4,1,3,2,1,1,1,2,2,1,1,1,3,3,2,2,2,1,3,2,3,3,1,1,1,2,2,2,3,2,2,1,2,4,0,2,1,4,2,0,2,1,3,1,3,0,3,2,3,1,3,2,3,3,3,3,2,3,1,0,0,0,1,0,0,-2,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,56,f,specialist,Инженер связи,0,-2,-2,-,-,Москва
uLlFAYeZox,4,1,NA,NA,NA,0.6666666666666666,2,2,3,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,3,2,4,4,4,1,4,3,3,3,3,4,1,1,2,3,3,2,3,3,2,2,3,3,3,4,2,2,4,4,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,1,1,1,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,25,m,college,программист,0,-2,-2,-,-,керчь
UmpBYIjUdl,3,1,3,3,1,3,3,4,2,4,3,3,3,3,3,4,3,3,3,4,3,3,2,1,3,3,3,3,4,3,2,3,3,3,3,4,3,3,3,2,1,3,3,3,3,2,2,2,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,50,f,college,менеджер,0,-2,-2,продажа,менеджер,Новосибирск
UpJavpJjcE,3,1,NA,NA,NA,2.1666666666666665,2,3,3,4,0,3,3,3,3,4,2,2,4,5,0,1,1,0,0,1,3,3,3,3,0,3,1,3,4,1,0,0,3,3,1,2,2,1,1,1,3,2,3,1,0,1,3,1,3,2,2,0,3,3,4,1,2,4,2,2,3,1,1,3,3,3,3,2,3,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,39,m,master,юрист,1,master,экономист,юриспруденция,специалист,Оренбург
URtGYUHBPt,4,2,2.6666666666666665,2.6666666666666665,3,1.8333333333333333,3,4,3,4,5,4,2,3,4,2,3,3,4,3,2,1,2,1,2,1,4,4,4,5,2,3,2,4,5,1,4,4,4,4,0,1,4,4,4,4,4,5,3,2,2,0,4,3,3,3,4,2,3,3,2,3,3,3,2,2,3,2,2,3,2,1,1,2,3,2,2,1,1,0,0,1,0,1,3,-2,-2,3,-2,2,2,-2,-2,3,-2,3,1,0,1,1,0,0,0,0,0,0,-2,-2,4,4,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,41,f,college,Металловедение и термическая обработка металлов,0,-2,-2,Металлургия,Контролёр ОТК,Череповец
uUfPL4JcDb,3,3,2,0,2,2.1666666666666665,2,2,3,2,1,3,1,3,3,2,2,2,2,2,3,3,2,2,2,2,4,3,3,3,4,4,2,3,3,1,2,4,3,1,1,2,3,3,3,2,3,2,2,2,1,2,4,2,3,3,3,3,1,3,3,4,3,3,3,2,3,3,2,2,3,1,2,3,2,3,2,1,1,1,0,0,0,0,0,0,-2,-2,-2,-2,2,2,-2,-2,-2,-2,1,1,1,1,0,0,0,0,0,0,-2,3,3,3,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,36,m,specialist,Юриспруденция,0,-2,-2,Медицина,Юрисконсульт,Энгельс
v9BWKdKVcj,4.5,2,3.6,2.2,5,2.3333333333333335,3,2,3,3,2,1,5,4,3,2,2,1,3,3,2,3,3,1,1,2,3,4,4,3,2,3,4,5,5,1,4,3,3,4,3,1,3,2,4,3,4,4,3,3,4,3,5,5,4,3,5,2,3,3,2,1,3,4,1,0,4,1,1,1,4,1,2,1,3,4,3,1,1,1,0,1,1,1,3,0,-2,3,2,3,4,3,-2,2,5,4,1,1,1,0,0,0,0,0,0,0,-2,5,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,20,m,bachelor,Туризм,0,-2,-2,Продажа,Администратор,Смоленск
Va5ckik4TH,NA,NA,3.6666666666666665,1.5,6,2,3,2,3,3,2,2,4,4,4,3,3,1,3,3,3,3,2,4,4,2,3,3,4,4,3,4,1,3,4,3,3,3,5,1,3,5,5,3,1,1,0,1,3,3,5,4,3,3,3,3,5,5,0,2,3,3,3,4,3,2,2,3,2,3,2,2,2,2,3,1,2,1,1,1,1,1,1,1,3,0,0,0,3,3,5,3,3,3,5,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,20,m,college,Программист в компьютерных сетях,0,-2,-2,-,-,Геленджик
vCoMoN0nxn,5,1,3,1.8333333333333333,6,2.6666666666666665,3,3,3,3,5,3,3,3,4,3,2,2,4,3,2,2,2,2,2,3,5,5,5,5,5,5,3,4,5,2,5,5,3,3,2,2,3,3,3,3,3,3,4,2,3,2,5,5,4,4,5,4,4,3,2,3,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,2,0,0,3,3,3,3,0,3,4,4,4,1,0,1,0,0,0,0,0,0,0,-2,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,26,f,bachelor,Бакалавр журналистики,0,-2,-2,IT-технологии,Специалист поддержки,Воронеж
vEy2fO8h49,4.5,2,3,3,2,3.1666666666666665,4,4,4,1,2,5,5,4,5,4,3,4,3,5,4,4,2,4,4,3,5,4,3,4,3,4,5,5,2,1,3,4,3,1,2,2,4,3,3,3,2,4,4,4,4,1,4,2,4,4,4,3,4,4,4,4,4,5,3,4,4,4,5,4,5,3,4,3,3,3,3,1,1,0,0,1,0,0,3,-2,-2,3,-2,-2,3,-2,-2,3,-2,-2,1,1,1,0,0,0,0,0,0,0,-2,4,5,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,m,college,Слесарь,0,-2,-2,Машиностроение,Слесарь,Иркутск
